experiment_id,run_id,config_id,video_id,chunk_id,start_seconds,end_seconds,duration_seconds,transcript,frame_path,text_vector_dimension,image_vector_dimension,asr_provider,asr_model,frame_cache_state
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,39,156.000000,161.000000,5.000000,"If you were to write the chemical reaction here, it would be propane C3H8 in gas form. It needs oxygen to combust.",frames/vid_003/chunk_0039_8a2c47c1548a.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,40,160.000000,165.000000,5.000000,"If you were to write the chemical reaction here, it would be propane C3H8 in gas form. It needs oxygen to combust. So for every mold of propane, we have five moles of molecular oxygen in gas form.",frames/vid_003/chunk_0040_f928ff911c79.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,41,164.000000,169.000000,5.000000,"So for every mold of propane, we have five moles of molecular oxygen in gas form.",frames/vid_003/chunk_0041_2e971f797e80.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,42,168.000000,173.000000,5.000000,"So for every mold of propane, we have five moles of molecular oxygen in gas form. And then when it combusts, you're going to produce three, for every one mold of propane and five moles of molecular oxygen,",frames/vid_003/chunk_0042_6599f85eaae1.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,43,172.000000,177.000000,5.000000,"And then when it combusts, you're going to produce three, for every one mold of propane and five moles of molecular oxygen,",frames/vid_003/chunk_0043_659c8b6ef028.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,44,176.000000,181.000000,5.000000,"And then when it combusts, you're going to produce three, for every one mold of propane and five moles of molecular oxygen, you're going to produce three moles of carbon dioxide, gas, and four moles of water in vapor form as well.",frames/vid_003/chunk_0044_cbd5cc1ddb31.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,45,180.000000,185.000000,5.000000,"you're going to produce three moles of carbon dioxide, gas, and four moles of water in vapor form as well.",frames/vid_003/chunk_0045_d08b6337e761.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,46,184.000000,189.000000,5.000000,"you're going to produce three moles of carbon dioxide, gas, and four moles of water in vapor form as well. And so what you actually have is the bonds in those molecules are actually breaking and then reforming.",frames/vid_003/chunk_0046_f9d34df4e029.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,47,188.000000,193.000000,5.000000,And so what you actually have is the bonds in those molecules are actually breaking and then reforming.,frames/vid_003/chunk_0047_7fd44d0316cb.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,48,192.000000,197.000000,5.000000,And so what you actually have is the bonds in those molecules are actually breaking and then reforming. So you don't just have physical change going on here. You have chemical change.,frames/vid_003/chunk_0048_b6db307ca0c2.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,49,196.000000,201.000000,5.000000,So you don't just have physical change going on here. You have chemical change. Chemical change.,frames/vid_003/chunk_0049_e2c6226291be.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,50,200.000000,205.000000,5.000000,"Chemical change. One way to think about it, you had propane here before C3H8, after the reaction, you no longer have the propane here.",frames/vid_003/chunk_0050_e6f51ca2c9b6.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,51,204.000000,209.000000,5.000000,"One way to think about it, you had propane here before C3H8, after the reaction, you no longer have the propane here.",frames/vid_003/chunk_0051_ef504f7b913b.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,52,208.000000,213.000000,5.000000,"One way to think about it, you had propane here before C3H8, after the reaction, you no longer have the propane here. What you actually see as fire, which is fascinating, this is just very hot gas.",frames/vid_003/chunk_0052_3b116c42e4f4.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,53,212.000000,217.000000,5.000000,"What you actually see as fire, which is fascinating, this is just very hot gas. And that very hot air that you're seeing, and there's going to be some carbon dioxide in there, and there's going to be some water vapor in there.",frames/vid_003/chunk_0053_766afaa79a3f.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,54,216.000000,221.000000,5.000000,"And that very hot air that you're seeing, and there's going to be some carbon dioxide in there, and there's going to be some water vapor in there.",frames/vid_003/chunk_0054_824c0f3c33c2.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,55,220.000000,225.000000,5.000000,"And that very hot air that you're seeing, and there's going to be some carbon dioxide in there, and there's going to be some water vapor in there. The reason why it's getting so hot is because this releases a lot of energy.",frames/vid_003/chunk_0055_87ce1d5fcb62.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,56,224.000000,229.000000,5.000000,The reason why it's getting so hot is because this releases a lot of energy. Now let's think about what's going on here with this iron.,frames/vid_003/chunk_0056_1bec01f98e11.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,57,228.000000,233.000000,5.000000,"Now let's think about what's going on here with this iron. If I were to write this as a chemical reaction, for every four moles of iron in solid form, plus three moles of molecular oxygen in gas form,",frames/vid_003/chunk_0057_15420dc55f05.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,58,232.000000,237.000000,5.000000,"If I were to write this as a chemical reaction, for every four moles of iron in solid form, plus three moles of molecular oxygen in gas form,",frames/vid_003/chunk_0058_6b503e600d69.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,59,236.000000,241.000000,5.000000,"If I were to write this as a chemical reaction, for every four moles of iron in solid form, plus three moles of molecular oxygen in gas form,",frames/vid_003/chunk_0059_7f4fd94eacb8.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,60,240.000000,245.000000,5.000000,"If I were to write this as a chemical reaction, for every four moles of iron in solid form, plus three moles of molecular oxygen in gas form, and that would just be the ambient oxygen around this iron, it is going to produce two moles of iron oxide.",frames/vid_003/chunk_0060_85154b4fc50d.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,61,244.000000,249.000000,5.000000,"and that would just be the ambient oxygen around this iron, it is going to produce two moles of iron oxide.",frames/vid_003/chunk_0061_8ba1728e2bc1.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,62,248.000000,253.000000,5.000000,"and that would just be the ambient oxygen around this iron, it is going to produce two moles of iron oxide. As a solid, and that's what you see there in the orange, that is the iron oxide.",frames/vid_003/chunk_0062_4686feea772f.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,63,252.000000,257.000000,5.000000,"As a solid, and that's what you see there in the orange, that is the iron oxide.",frames/vid_003/chunk_0063_ad096ba41c57.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,64,256.000000,261.000000,5.000000,"As a solid, and that's what you see there in the orange, that is the iron oxide. So notice, this reaction is forming new ionic bonds in that ferrous oxide.",frames/vid_003/chunk_0064_f2481979f0bc.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,65,260.000000,265.000000,5.000000,"So notice, this reaction is forming new ionic bonds in that ferrous oxide. And to undergo the reaction, we have to break the metallic bonds of the solid iron and the covalent bonds in the molecular oxygen.",frames/vid_003/chunk_0065_bee6f5e861cd.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,66,264.000000,269.000000,5.000000,"And to undergo the reaction, we have to break the metallic bonds of the solid iron and the covalent bonds in the molecular oxygen.",frames/vid_003/chunk_0066_de8e06894041.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,67,268.000000,273.000000,5.000000,"And to undergo the reaction, we have to break the metallic bonds of the solid iron and the covalent bonds in the molecular oxygen. So anytime we are breaking and making these chemical bonds, we have a chemical change.",frames/vid_003/chunk_0067_0be8ab2d80f1.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,68,272.000000,277.000000,5.000000,"So anytime we are breaking and making these chemical bonds, we have a chemical change.",frames/vid_003/chunk_0068_0219c1c1e423.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_003,69,276.000000,278.128600,2.128600,"So anytime we are breaking and making these chemical bonds, we have a chemical change.",frames/vid_003/chunk_0069_b234d2ec1cdd.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,0,0.000000,5.000000,5.000000,The basic basics of blender in five minutes. The first thing you need to know in blender are the panel origin names,frames/vid_004/chunk_0000_e0dd51977d31.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,1,4.000000,9.000000,5.000000,"The basic basics of blender in five minutes. The first thing you need to know in blender are the panel origin names For now, let's name the four regions that you see the first time you open the program This is called a scene or the main view. This is called a timeline or the animation timeline",frames/vid_004/chunk_0001_bb4182862d58.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,2,8.000000,13.000000,5.000000,"For now, let's name the four regions that you see the first time you open the program This is called a scene or the main view. This is called a timeline or the animation timeline This is the outliner and this is the properties area the first time you open blender",frames/vid_004/chunk_0002_957a044f80e4.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,3,12.000000,17.000000,5.000000,This is called a scene or the main view. This is called a timeline or the animation timeline This is the outliner and this is the properties area the first time you open blender You have to sit your preferred main mouse button go to edit preferences key map,frames/vid_004/chunk_0003_f0c2b4269cdc.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,4,16.000000,21.000000,5.000000,This is the outliner and this is the properties area the first time you open blender You have to sit your preferred main mouse button go to edit preferences key map,frames/vid_004/chunk_0004_3cf0fec5c97b.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,5,20.000000,25.000000,5.000000,You have to sit your preferred main mouse button go to edit preferences key map Click the drop-down menu and choose blender and then change the mouse from here and also set the space bar action to search,frames/vid_004/chunk_0005_fc20c8472bd2.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,6,24.000000,29.000000,5.000000,Click the drop-down menu and choose blender and then change the mouse from here and also set the space bar action to search This will be really useful when you're editing later on,frames/vid_004/chunk_0006_c0145bbe3602.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,7,28.000000,33.000000,5.000000,Click the drop-down menu and choose blender and then change the mouse from here and also set the space bar action to search This will be really useful when you're editing later on I'll leave a link in the description down below for the most basic blender hockey's,frames/vid_004/chunk_0007_c45f4d4e2b30.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,8,32.000000,37.000000,5.000000,I'll leave a link in the description down below for the most basic blender hockey's They will make your life much easier so make sure to check that out to maximize the currently active area press control space,frames/vid_004/chunk_0008_826ae2c792f0.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,9,36.000000,41.000000,5.000000,They will make your life much easier so make sure to check that out to maximize the currently active area press control space This works with any area or view as long as your mouse is inside that area now let's get to work,frames/vid_004/chunk_0009_9f9cff412756.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,10,40.000000,45.000000,5.000000,This works with any area or view as long as your mouse is inside that area now let's get to work The main object manipulation tools are SS and scale are as you rotate and,frames/vid_004/chunk_0010_b03f3b33e3a0.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,11,44.000000,49.000000,5.000000,The main object manipulation tools are SS and scale are as you rotate and Diaz in move,frames/vid_004/chunk_0011_787fe5c5ca7d.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,12,48.000000,53.000000,5.000000,"Diaz in move Anyways, you can also press and to show or hide this transform panel Which becomes very handy when you need to do accurate manipulation",frames/vid_004/chunk_0012_f83802928d6e.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,13,52.000000,57.000000,5.000000,"Anyways, you can also press and to show or hide this transform panel Which becomes very handy when you need to do accurate manipulation This small dot here is called the origin if your mouse is close to the origin",frames/vid_004/chunk_0013_931bfce6f8a5.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,14,56.000000,61.000000,5.000000,This small dot here is called the origin if your mouse is close to the origin You will notice that scaling or rotating becomes crazy,frames/vid_004/chunk_0014_931e68da62fa.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,15,60.000000,65.000000,5.000000,You will notice that scaling or rotating becomes crazy So make sure your mouse is a bit far away like so for a smoother control,frames/vid_004/chunk_0015_b9068c82eb29.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,16,64.000000,69.000000,5.000000,So make sure your mouse is a bit far away like so for a smoother control We have two main modes in blender object mode and edit mode in object mode,frames/vid_004/chunk_0016_cc716f68481d.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,17,68.000000,73.000000,5.000000,We have two main modes in blender object mode and edit mode in object mode You can deal with single objects as a whole for example,frames/vid_004/chunk_0017_244c68046360.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,18,72.000000,77.000000,5.000000,You can deal with single objects as a whole for example I can select and move or scale or rotate this cube separately or I can do the same with the sphere,frames/vid_004/chunk_0018_0feb5e7d1542.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,19,76.000000,81.000000,5.000000,I can select and move or scale or rotate this cube separately or I can do the same with the sphere But in edit mode I can start manipulating a vertex separately by pressing one and edge by pressing two or a face by pressing three,frames/vid_004/chunk_0019_87331e341867.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,20,80.000000,85.000000,5.000000,But in edit mode I can start manipulating a vertex separately by pressing one and edge by pressing two or a face by pressing three,frames/vid_004/chunk_0020_477c8171a731.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,21,84.000000,89.000000,5.000000,I can start manipulating a vertex separately by pressing one and edge by pressing two or a face by pressing three You can switch between edit and object mode using tab,frames/vid_004/chunk_0021_77a5ad99c527.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,22,88.000000,93.000000,5.000000,"You can switch between edit and object mode using tab You can switch between the sub modes using one two and three Okay, now let's talk about how to view our scene for the axis Z is up X is the red or the pink one and Y is the green one",frames/vid_004/chunk_0022_cad66c40b6c6.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,23,92.000000,97.000000,5.000000,"You can switch between the sub modes using one two and three Okay, now let's talk about how to view our scene for the axis Z is up X is the red or the pink one and Y is the green one",frames/vid_004/chunk_0023_2055ede21211.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,24,96.000000,101.000000,5.000000,"Okay, now let's talk about how to view our scene for the axis Z is up X is the red or the pink one and Y is the green one To pan or move the screen around hold shift while dragging the middle mouse button to rotate",frames/vid_004/chunk_0024_c89f82bf0f5d.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,25,100.000000,105.000000,5.000000,"Okay, now let's talk about how to view our scene for the axis Z is up X is the red or the pink one and Y is the green one To pan or move the screen around hold shift while dragging the middle mouse button to rotate",frames/vid_004/chunk_0025_f8108a395769.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,26,104.000000,109.000000,5.000000,To pan or move the screen around hold shift while dragging the middle mouse button to rotate Click and drag the middle mouse to zoom simply scroll or hold control while dragging the middle mouse,frames/vid_004/chunk_0026_27ba99092bbb.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,27,108.000000,113.000000,5.000000,"Click and drag the middle mouse to zoom simply scroll or hold control while dragging the middle mouse Okay, now let's say you want to see your object from different sides holding alt then clicking and dragging with the middle mouse button",frames/vid_004/chunk_0027_f4e513b5c70c.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,28,112.000000,117.000000,5.000000,"Okay, now let's say you want to see your object from different sides holding alt then clicking and dragging with the middle mouse button",frames/vid_004/chunk_0028_2dcb279bcdcb.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,29,116.000000,121.000000,5.000000,"Okay, now let's say you want to see your object from different sides holding alt then clicking and dragging with the middle mouse button We'll switch between different views as you can see here. I'm switching between front back left right and top views",frames/vid_004/chunk_0029_98b0f7f67f96.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,30,120.000000,125.000000,5.000000,We'll switch between different views as you can see here. I'm switching between front back left right and top views This switches to something called orthographic view to go back to the normal or perspective view,frames/vid_004/chunk_0030_ea0ec2559542.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,31,124.000000,129.000000,5.000000,We'll switch between different views as you can see here. I'm switching between front back left right and top views This switches to something called orthographic view to go back to the normal or perspective view,frames/vid_004/chunk_0031_145da51c10e0.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,32,128.000000,133.000000,5.000000,This switches to something called orthographic view to go back to the normal or perspective view Just use the middle mouse button without pressing alt You can also quickly switch between camera views by pressing the tilde button on your keyboard than using the numbers on the screen,frames/vid_004/chunk_0032_5f2484e20446.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,33,132.000000,137.000000,5.000000,Just use the middle mouse button without pressing alt You can also quickly switch between camera views by pressing the tilde button on your keyboard than using the numbers on the screen,frames/vid_004/chunk_0033_5b0e3711c92a.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,34,136.000000,141.000000,5.000000,You can also quickly switch between camera views by pressing the tilde button on your keyboard than using the numbers on the screen Blender has four preview modes You can switch between them by holding the Z button then choosing with the mouse,frames/vid_004/chunk_0034_0af4de67e569.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,35,140.000000,145.000000,5.000000,Blender has four preview modes You can switch between them by holding the Z button then choosing with the mouse Solid preview will show you the objects in gray,frames/vid_004/chunk_0035_5fd746050a89.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,36,144.000000,149.000000,5.000000,Solid preview will show you the objects in gray It's the most comfortable preview to work a material preview will show the colors or textures that we will apply to the object,frames/vid_004/chunk_0036_974f8995ac7f.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,37,148.000000,153.000000,5.000000,It's the most comfortable preview to work a material preview will show the colors or textures that we will apply to the object We will do that in another video though wireframe preview will show you the inside of the object kind of like it was sketched only using lines,frames/vid_004/chunk_0037_dea614091e86.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,38,152.000000,157.000000,5.000000,We will do that in another video though wireframe preview will show you the inside of the object kind of like it was sketched only using lines,frames/vid_004/chunk_0038_9f0967dbb91c.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,39,156.000000,161.000000,5.000000,We will do that in another video though wireframe preview will show you the inside of the object kind of like it was sketched only using lines Finally rendered preview this shows the light shadows and colors,frames/vid_004/chunk_0039_b3b5590cd6c7.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,40,160.000000,165.000000,5.000000,Finally rendered preview this shows the light shadows and colors You shouldn't work on this mode though because it's a bit stressful on your hardware,frames/vid_004/chunk_0040_8479c55f8a86.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,41,164.000000,169.000000,5.000000,You shouldn't work on this mode though because it's a bit stressful on your hardware Especially if you have a potato PC like mine It's just used to see how everything will look if you decide to render your scene,frames/vid_004/chunk_0041_d98540c606a5.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,42,168.000000,173.000000,5.000000,Especially if you have a potato PC like mine It's just used to see how everything will look if you decide to render your scene Now let's play with some objects to add a new object press shift a and choose from the menu to delete an object press X,frames/vid_004/chunk_0042_6634ac94b122.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,43,172.000000,177.000000,5.000000,Now let's play with some objects to add a new object press shift a and choose from the menu to delete an object press X,frames/vid_004/chunk_0043_39f99e64ec18.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,44,176.000000,181.000000,5.000000,Now let's play with some objects to add a new object press shift a and choose from the menu to delete an object press X D for simply press delete to duplicate press shift D to select all objects press a to deselect everything press alt a,frames/vid_004/chunk_0044_4277da08821e.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,45,180.000000,185.000000,5.000000,D for simply press delete to duplicate press shift D to select all objects press a to deselect everything press alt a,frames/vid_004/chunk_0045_da4b01bc9a85.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,46,184.000000,189.000000,5.000000,D for simply press delete to duplicate press shift D to select all objects press a to deselect everything press alt a To hide an object select it and press H to bring it back simply click the small icon in the outliner,frames/vid_004/chunk_0046_4456326cafcd.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,47,188.000000,193.000000,5.000000,To hide an object select it and press H to bring it back simply click the small icon in the outliner,frames/vid_004/chunk_0047_0865c484250c.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,48,192.000000,197.000000,5.000000,To hide an object select it and press H to bring it back simply click the small icon in the outliner To hide everything in the scene except the selected object press shift H to unhide everything press alt H,frames/vid_004/chunk_0048_590bc78f46dc.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,49,196.000000,201.000000,5.000000,"To hide everything in the scene except the selected object press shift H to unhide everything press alt H Okay, now let's put our knowledge to test by deleting everything and trying to create something really quick",frames/vid_004/chunk_0049_34e3b018c77b.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,50,200.000000,205.000000,5.000000,"Okay, now let's put our knowledge to test by deleting everything and trying to create something really quick",frames/vid_004/chunk_0050_ed6b339c5489.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,51,204.000000,209.000000,5.000000,"Okay, now let's put our knowledge to test by deleting everything and trying to create something really quick First I'll go to front view by pressing tilde then choosing front shift a to create a cube with the cube selected",frames/vid_004/chunk_0051_c98542a895a3.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,52,208.000000,213.000000,5.000000,First I'll go to front view by pressing tilde then choosing front shift a to create a cube with the cube selected I'll press shift D to duplicate it,frames/vid_004/chunk_0052_d3fa256fec31.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,53,212.000000,217.000000,5.000000,I'll press shift D to duplicate it And then I'll press GX to just move it on the X axis,frames/vid_004/chunk_0053_4c9533a6b6e7.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,54,216.000000,221.000000,5.000000,And then I'll press GX to just move it on the X axis Then I'm gonna scale it down only on the Z axis by pressing S then Z,frames/vid_004/chunk_0054_66d648adbf52.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,55,220.000000,225.000000,5.000000,Then I'm gonna scale it down only on the Z axis by pressing S then Z I'll move it up by pressing G Z then let's duplicate shift D now move it by GX only on the X axis,frames/vid_004/chunk_0055_30e837792230.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,56,224.000000,229.000000,5.000000,I'll move it up by pressing G Z then let's duplicate shift D now move it by GX only on the X axis,frames/vid_004/chunk_0056_7f71647f8c8f.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,57,228.000000,233.000000,5.000000,I'll move it up by pressing G Z then let's duplicate shift D now move it by GX only on the X axis Let's duplicate again shift D and now I'm gonna rotate I'm gonna click it and type four five on the keyboard as in,frames/vid_004/chunk_0057_fd6fc849b041.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,58,232.000000,237.000000,5.000000,Let's duplicate again shift D and now I'm gonna rotate I'm gonna click it and type four five on the keyboard as in 45 degrees. Let's move it down,frames/vid_004/chunk_0058_29e8f998b821.jpg,512,512,WhisperLocalASR,base,warm
paper_pilot_cuda_final_v3,run_03,rrf_relevance_order,vid_004,59,236.000000,241.000000,5.000000,45 degrees. Let's move it down I'm gonna duplicate now RZ 180 to rotate it around itself basically around the Z axis,frames/vid_004/chunk_0059_1f6ce1b1b1f1.jpg,512,512,WhisperLocalASR,base,warm
